gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3948246378	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7408	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246377	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7409	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246376	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7880	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Seladonia			GENUS	Seladonia Robertson, 1918	Halictus (Seladonia)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.016101	99.159654			1449.0				2007-07-11/2007-12-28			2007	1353491		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Komwuan Srisom			2025-07-05T03:49:40.296Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246375	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7881	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Seladonia			GENUS	Seladonia Robertson, 1918	Halictus (Seladonia)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.016101	99.159654			1449.0				2007-07-11/2007-12-28			2007	1353491		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Komwuan Srisom			2025-07-05T03:49:40.296Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246374	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7882	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Seladonia			GENUS	Seladonia Robertson, 1918	Halictus (Seladonia)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.016101	99.159654			1449.0				2007-07-11/2007-12-28			2007	1353491		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Komwuan Srisom			2025-07-05T03:49:40.296Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246373	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7883	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum			GENUS	Lasioglossum Curtis, 1833	Lasioglossum		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.057576	99.142521			2174.0				2007-11-21/2007-11-28		11	2007	1353501		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Prasit Wongchai			2025-07-05T03:49:40.296Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246372	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7895	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina			GENUS	Ceratina Latreille, 1802	Ceratina (Ceratinidia) chiangmaiensis Warrit, Michener and Lekprayoon, 2012	Warrit, Michener and Lekprayoon, 2012	TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	1341198		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.296Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246371	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7411	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246370	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7896	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina			GENUS	Ceratina Latreille, 1802	Ceratina (Ceratinidia) chiangmaiensis Warrit, Michener and Lekprayoon, 2012	Warrit, Michener and Lekprayoon, 2012	TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	1341198		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.296Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246369	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7412	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246368	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7413	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246367	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7897	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina dentipes		SPECIES	Ceratina dentipes Friese, 1914	Ceratina (Neoceratina) dentipes Friese, 1914	Friese, 1914	TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	5040036	5040036	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.295Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246366	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7898	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina dentipes		SPECIES	Ceratina dentipes Friese, 1914	Ceratina (Neoceratina) dentipes Friese, 1914	Friese, 1914	TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	5040036	5040036	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.295Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246365	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7414	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246364	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7899	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina dentipes		SPECIES	Ceratina dentipes Friese, 1914	Ceratina (Neoceratina) dentipes Friese, 1914	Friese, 1914	TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	5040036	5040036	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.295Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246363	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7415	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.500Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246362	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7416	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.491Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246361	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7417	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.491Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246360	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7418	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.491Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246359	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7419	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.491Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246358	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7890	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Seladonia			GENUS	Seladonia Robertson, 1918	Halictus (Seladonia)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.057576	99.142521			2174.0				2007-07-11/2008-04-21				1353491		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Komwuan Srisom			2025-07-05T03:49:40.295Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246357	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7892	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Evylaeus			GENUS	Evylaeus Robertson, 1902	Lasioglossum (Evylaeus)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849													4677124		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0					2025-07-05T03:49:40.295Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246356	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7893	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Evylaeus			GENUS	Evylaeus Robertson, 1902	Lasioglossum (Evylaeus)		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849													4677124		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0					2025-07-05T03:49:40.295Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246355	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7894	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum			GENUS	Lasioglossum Curtis, 1833	Lasioglossum		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2007-07-13	13	7	2007	1353501		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		M. Sharkey & P. Wongprom			2025-07-05T03:49:40.294Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246354	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7410	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:39.485Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246353	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7820	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum			GENUS	Lasioglossum Curtis, 1833	Lasioglossum		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-04-14/2008-04-21		4	2008	1353501		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246352	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7821	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Lepidotrigona			GENUS	Lepidotrigona Schwarz, 1939	Lepidotrigona		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-04-14/2008-04-21		4	2008	1341839		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246351	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7822	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Lepidotrigona			GENUS	Lepidotrigona Schwarz, 1939	Lepidotrigona		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-04-14/2008-04-21		4	2008	1341839		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246350	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7823	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Evylaeus			GENUS	Evylaeus Robertson, 1902	Lasioglossum (Evylaeus)		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-04-14/2008-04-21		4	2008	4677124		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246349	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7824	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Nomia	Nomia penangensis		SPECIES	Nomia penangensis Cockerell, 1920	Nomia (Maculonomia) penangensis Cockerell, 1920	Cockerell, 1920	TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-03-31/2008-04-07			2008	5042219	5042219	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246348	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7825	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Evylaeus			GENUS	Evylaeus Robertson, 1902	Lasioglossum (Evylaeus)		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-03-31/2008-04-07			2008	4677124		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.294Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246347	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7826	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Evylaeus			GENUS	Evylaeus Robertson, 1902	Lasioglossum (Evylaeus)		TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.303989	98.604866			1592.0				2008-03-31/2008-04-07			2008	4677124		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.293Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246346	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7827	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Habropoda	Habropoda sutepensis		SPECIES	Habropoda sutepensis Cockerell, 1929	Habropoda sutepensis Cockerell, 1929	Cockerell, 1929	TH	Huai Nam Dang National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	19.311873	98.606646			1621.0				2007-11-30/2007-12-14			2007	1345230	1345230	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		อนุชาติ & ธวัชชัย			2025-07-05T03:49:40.293Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948246345	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7828	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus			GENUS	Hylaeus Fabricius, 1793	Hylaeus		TH	Doi Pha Hom Pok National Park	Chiang Mai	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	20.057576	99.142521			2174.0				2007-07-21/2008-02-28				1349360		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Komwuan Srisom			2025-07-05T03:49:40.293Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
